id;seo_title;seo_description;keywords;title;slug;price;price_title;image_path;image_alt;image_title;category_id;Марка;Тип;НТД;Материал;"описание ";Размер;"Способ производства";description;ОКПД;Артикул;"Тип поверхности";"Способ применения"
5342,"Купить Лента нержавеющая ЭИ878 0,35 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая ЭИ878 0,35 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая эи878 0,35 мм в [[!+cf.name_rp]], лента нержавеющая эи878 0,35 мм купить, лента нержавеющая эи878 0,35 мм цена, лента нержавеющая эи878 0,35 мм со склада, лента нержавеющая эи878 0,35 мм от производителя, лента нержавеющая эи878 0,35 мм","Лента нержавеющая ЭИ878 0,35 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-ei878-035-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая ЭИ878 0,35 мм","Лента нержавеющая ЭИ878 0,35 мм","Лента нержавеющая",ЭИ878,Бандажная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая ЭИ878 0,35 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.35,Холоднокатаная,,,4010001336,,
5343,"Купить Лента нержавеющая 12Х18Н9Т 321 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 12Х18Н9Т 321 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 12х18н9т 321 мм в [[!+cf.name_rp]], лента нержавеющая 12х18н9т 321 мм купить, лента нержавеющая 12х18н9т 321 мм цена, лента нержавеющая 12х18н9т 321 мм со склада, лента нержавеющая 12х18н9т 321 мм от производителя, лента нержавеющая 12х18н9т 321 мм","Лента нержавеющая 12Х18Н9Т 321 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-12x18n9t-321-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 12Х18Н9Т 321 мм","Лента нержавеющая 12Х18Н9Т 321 мм","Лента нержавеющая",12Х18Н9Т,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 12Х18Н9Т 321 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",321,Холоднокатаная,,,4010001337,,
5344,"Купить Лента нержавеющая 08Х18Н10 10 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 08Х18Н10 10 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 08х18н10 10 мм в [[!+cf.name_rp]], лента нержавеющая 08х18н10 10 мм купить, лента нержавеющая 08х18н10 10 мм цена, лента нержавеющая 08х18н10 10 мм со склада, лента нержавеющая 08х18н10 10 мм от производителя, лента нержавеющая 08х18н10 10 мм","Лента нержавеющая 08Х18Н10 10 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-08x18n10-10-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 08Х18Н10 10 мм","Лента нержавеющая 08Х18Н10 10 мм","Лента нержавеющая",08Х18Н10,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 08Х18Н10 10 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",10,Холоднокатаная,,,4010001338,,
5345,"Купить Лента нержавеющая ЭИ878 0,4 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая ЭИ878 0,4 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая эи878 0,4 мм в [[!+cf.name_rp]], лента нержавеющая эи878 0,4 мм купить, лента нержавеющая эи878 0,4 мм цена, лента нержавеющая эи878 0,4 мм со склада, лента нержавеющая эи878 0,4 мм от производителя, лента нержавеющая эи878 0,4 мм","Лента нержавеющая ЭИ878 0,4 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-ei878-04-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая ЭИ878 0,4 мм","Лента нержавеющая ЭИ878 0,4 мм","Лента нержавеющая",ЭИ878,Монтажная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая ЭИ878 0,4 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.4,Холоднокатаная,,,4010001339,,
5346,"Купить Лента нержавеющая AISI 202 0,6 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 202 0,6 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 202 0,6 мм в [[!+cf.name_rp]], лента нержавеющая aisi 202 0,6 мм купить, лента нержавеющая aisi 202 0,6 мм цена, лента нержавеющая aisi 202 0,6 мм со склада, лента нержавеющая aisi 202 0,6 мм от производителя, лента нержавеющая aisi 202 0,6 мм","Лента нержавеющая AISI 202 0,6 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-202-06-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 202 0,6 мм","Лента нержавеющая AISI 202 0,6 мм","Лента нержавеющая","AISI 202",Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 202 0,6 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.6,Холоднокатаная,,,4010001340,,
5347,"Купить Лента нержавеющая 03Х18Н12 0,3 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 03Х18Н12 0,3 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 03х18н12 0,3 мм в [[!+cf.name_rp]], лента нержавеющая 03х18н12 0,3 мм купить, лента нержавеющая 03х18н12 0,3 мм цена, лента нержавеющая 03х18н12 0,3 мм со склада, лента нержавеющая 03х18н12 0,3 мм от производителя, лента нержавеющая 03х18н12 0,3 мм","Лента нержавеющая 03Х18Н12 0,3 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-03x18n12-03-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 03Х18Н12 0,3 мм","Лента нержавеющая 03Х18Н12 0,3 мм","Лента нержавеющая",03Х18Н12,Бандажная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 03Х18Н12 0,3 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.3,Холоднокатаная,,,4010001341,,
5348,"Купить Лента нержавеющая 08Х10Н20Т2 3 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 08Х10Н20Т2 3 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 08х10н20т2 3 мм в [[!+cf.name_rp]], лента нержавеющая 08х10н20т2 3 мм купить, лента нержавеющая 08х10н20т2 3 мм цена, лента нержавеющая 08х10н20т2 3 мм со склада, лента нержавеющая 08х10н20т2 3 мм от производителя, лента нержавеющая 08х10н20т2 3 мм","Лента нержавеющая 08Х10Н20Т2 3 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-08x10n20t2-3-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 08Х10Н20Т2 3 мм","Лента нержавеющая 08Х10Н20Т2 3 мм","Лента нержавеющая",08Х10Н20Т2,Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 08Х10Н20Т2 3 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",3,Холоднокатаная,,,4010001342,,
5349,"Купить Лента нержавеющая 20Х13 1,5 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 20Х13 1,5 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 20х13 1,5 мм в [[!+cf.name_rp]], лента нержавеющая 20х13 1,5 мм купить, лента нержавеющая 20х13 1,5 мм цена, лента нержавеющая 20х13 1,5 мм со склада, лента нержавеющая 20х13 1,5 мм от производителя, лента нержавеющая 20х13 1,5 мм","Лента нержавеющая 20Х13 1,5 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-20x13-15-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 20Х13 1,5 мм","Лента нержавеющая 20Х13 1,5 мм","Лента нержавеющая",20Х13,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 20Х13 1,5 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",1.5,Холоднокатаная,,,4010001343,,
5350,"Купить Лента нержавеющая ЭИ878 430 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая ЭИ878 430 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая эи878 430 мм в [[!+cf.name_rp]], лента нержавеющая эи878 430 мм купить, лента нержавеющая эи878 430 мм цена, лента нержавеющая эи878 430 мм со склада, лента нержавеющая эи878 430 мм от производителя, лента нержавеющая эи878 430 мм","Лента нержавеющая ЭИ878 430 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-ei878-430-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая ЭИ878 430 мм","Лента нержавеющая ЭИ878 430 мм","Лента нержавеющая",ЭИ878,Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая ЭИ878 430 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",430,Холоднокатаная,,,4010001344,,
5351,"Купить Лента нержавеющая 09Х15Н8Ю 0,05 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 09Х15Н8Ю 0,05 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 09х15н8ю 0,05 мм в [[!+cf.name_rp]], лента нержавеющая 09х15н8ю 0,05 мм купить, лента нержавеющая 09х15н8ю 0,05 мм цена, лента нержавеющая 09х15н8ю 0,05 мм со склада, лента нержавеющая 09х15н8ю 0,05 мм от производителя, лента нержавеющая 09х15н8ю 0,05 мм","Лента нержавеющая 09Х15Н8Ю 0,05 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-09x15n8iu-005-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 09Х15Н8Ю 0,05 мм","Лента нержавеющая 09Х15Н8Ю 0,05 мм","Лента нержавеющая",09Х15Н8Ю,Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 09Х15Н8Ю 0,05 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.05,Холоднокатаная,,,4010001345,,
5352,"Купить Лента нержавеющая AISI 409L 0,6 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 409L 0,6 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 409l 0,6 мм в [[!+cf.name_rp]], лента нержавеющая aisi 409l 0,6 мм купить, лента нержавеющая aisi 409l 0,6 мм цена, лента нержавеющая aisi 409l 0,6 мм со склада, лента нержавеющая aisi 409l 0,6 мм от производителя, лента нержавеющая aisi 409l 0,6 мм","Лента нержавеющая AISI 409L 0,6 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-409l-06-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 409L 0,6 мм","Лента нержавеющая AISI 409L 0,6 мм","Лента нержавеющая","AISI 409L",Конвейерная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 409L 0,6 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.6,Холоднокатаная,,,4010001346,,"Для теплоизоляции"
5353,"Купить Лента нержавеющая 03Х16Н15М3 30 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 03Х16Н15М3 30 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 03х16н15м3 30 мм в [[!+cf.name_rp]], лента нержавеющая 03х16н15м3 30 мм купить, лента нержавеющая 03х16н15м3 30 мм цена, лента нержавеющая 03х16н15м3 30 мм со склада, лента нержавеющая 03х16н15м3 30 мм от производителя, лента нержавеющая 03х16н15м3 30 мм","Лента нержавеющая 03Х16Н15М3 30 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-03x16n15m3-30-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 03Х16Н15М3 30 мм","Лента нержавеющая 03Х16Н15М3 30 мм","Лента нержавеющая",03Х16Н15М3,Упаковочная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 03Х16Н15М3 30 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",30,Холоднокатаная,,,4010001347,,
5354,"Купить Лента нержавеющая AISI 202 5 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 202 5 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 202 5 мм в [[!+cf.name_rp]], лента нержавеющая aisi 202 5 мм купить, лента нержавеющая aisi 202 5 мм цена, лента нержавеющая aisi 202 5 мм со склада, лента нержавеющая aisi 202 5 мм от производителя, лента нержавеющая aisi 202 5 мм","Лента нержавеющая AISI 202 5 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-202-5-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 202 5 мм","Лента нержавеющая AISI 202 5 мм","Лента нержавеющая","AISI 202",Упаковочная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 202 5 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",5,Холоднокатаная,,,4010001348,,
5355,"Купить Лента нержавеющая 20Х13Н4Г9 0.7х20 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 20Х13Н4Г9 0.7х20 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 20х13н4г9 0.7х20 мм в [[!+cf.name_rp]], лента нержавеющая 20х13н4г9 0.7х20 мм купить, лента нержавеющая 20х13н4г9 0.7х20 мм цена, лента нержавеющая 20х13н4г9 0.7х20 мм со склада, лента нержавеющая 20х13н4г9 0.7х20 мм от производителя, лента нержавеющая 20х13н4г9 0.7х20 мм","Лента нержавеющая 20Х13Н4Г9 0.7х20 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-20x13n4g9-07x20-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 20Х13Н4Г9 0.7х20 мм","Лента нержавеющая 20Х13Н4Г9 0.7х20 мм","Лента нержавеющая",20Х13Н4Г9,Упаковочная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 20Х13Н4Г9 0.7х20 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.7х20,Холоднокатаная,,,4010001349,,
5356,"Купить Лента нержавеющая 12Х18Н9 0,3 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 12Х18Н9 0,3 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 12х18н9 0,3 мм в [[!+cf.name_rp]], лента нержавеющая 12х18н9 0,3 мм купить, лента нержавеющая 12х18н9 0,3 мм цена, лента нержавеющая 12х18н9 0,3 мм со склада, лента нержавеющая 12х18н9 0,3 мм от производителя, лента нержавеющая 12х18н9 0,3 мм","Лента нержавеющая 12Х18Н9 0,3 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-12x18n9-03-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 12Х18Н9 0,3 мм","Лента нержавеющая 12Х18Н9 0,3 мм","Лента нержавеющая",12Х18Н9,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 12Х18Н9 0,3 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.3,Холоднокатаная,,,4010001350,,
5357,"Купить Лента нержавеющая 20Х13 321 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 20Х13 321 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 20х13 321 мм в [[!+cf.name_rp]], лента нержавеющая 20х13 321 мм купить, лента нержавеющая 20х13 321 мм цена, лента нержавеющая 20х13 321 мм со склада, лента нержавеющая 20х13 321 мм от производителя, лента нержавеющая 20х13 321 мм","Лента нержавеющая 20Х13 321 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-20x13-321-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 20Х13 321 мм","Лента нержавеющая 20Х13 321 мм","Лента нержавеющая",20Х13,Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 20Х13 321 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",321,Холоднокатаная,,,4010001351,,
5358,"Купить Лента нержавеющая 08Х17Н13М2Т 0,4 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 08Х17Н13М2Т 0,4 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 08х17н13м2т 0,4 мм в [[!+cf.name_rp]], лента нержавеющая 08х17н13м2т 0,4 мм купить, лента нержавеющая 08х17н13м2т 0,4 мм цена, лента нержавеющая 08х17н13м2т 0,4 мм со склада, лента нержавеющая 08х17н13м2т 0,4 мм от производителя, лента нержавеющая 08х17н13м2т 0,4 мм","Лента нержавеющая 08Х17Н13М2Т 0,4 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-08x17n13m2t-04-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 08Х17Н13М2Т 0,4 мм","Лента нержавеющая 08Х17Н13М2Т 0,4 мм","Лента нержавеющая",08Х17Н13М2Т,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 08Х17Н13М2Т 0,4 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.4,Холоднокатаная,,,4010001352,,
5359,"Купить Лента нержавеющая 08Х17Н6Т 0,15 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 08Х17Н6Т 0,15 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 08х17н6т 0,15 мм в [[!+cf.name_rp]], лента нержавеющая 08х17н6т 0,15 мм купить, лента нержавеющая 08х17н6т 0,15 мм цена, лента нержавеющая 08х17н6т 0,15 мм со склада, лента нержавеющая 08х17н6т 0,15 мм от производителя, лента нержавеющая 08х17н6т 0,15 мм","Лента нержавеющая 08Х17Н6Т 0,15 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-08x17n6t-015-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 08Х17Н6Т 0,15 мм","Лента нержавеющая 08Х17Н6Т 0,15 мм","Лента нержавеющая",08Х17Н6Т,Пружинная,"ГОСТ 4986-79",Металлическая,"Лента нержавеющая 08Х17Н6Т 0,15 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.15,Холоднокатаная,,,4010001353,,
5360,"Купить Лента нержавеющая 12Х18Н10Т 5 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 12Х18Н10Т 5 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 12х18н10т 5 мм в [[!+cf.name_rp]], лента нержавеющая 12х18н10т 5 мм купить, лента нержавеющая 12х18н10т 5 мм цена, лента нержавеющая 12х18н10т 5 мм со склада, лента нержавеющая 12х18н10т 5 мм от производителя, лента нержавеющая 12х18н10т 5 мм","Лента нержавеющая 12Х18Н10Т 5 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-12x18n10t-5-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 12Х18Н10Т 5 мм","Лента нержавеющая 12Х18Н10Т 5 мм","Лента нержавеющая",12Х18Н10Т,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 12Х18Н10Т 5 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",5,Холоднокатаная,,,4010001354,,
5361,"Купить Лента нержавеющая 12Х17Г9АН4 19 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 12Х17Г9АН4 19 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 12х17г9ан4 19 мм в [[!+cf.name_rp]], лента нержавеющая 12х17г9ан4 19 мм купить, лента нержавеющая 12х17г9ан4 19 мм цена, лента нержавеющая 12х17г9ан4 19 мм со склада, лента нержавеющая 12х17г9ан4 19 мм от производителя, лента нержавеющая 12х17г9ан4 19 мм","Лента нержавеющая 12Х17Г9АН4 19 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-12x17g9an4-19-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 12Х17Г9АН4 19 мм","Лента нержавеющая 12Х17Г9АН4 19 мм","Лента нержавеющая",12Х17Г9АН4,Упаковочная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 12Х17Г9АН4 19 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",19,Холоднокатаная,,,4010001355,,
